Subject,University,Semester ,Exam,Marks,Concept,Question,Has_Code,Code_Snippet,Diagram
Data Structures,Leading University,Fall 2023,Mid Term,2.5,Structure,Compare the following structures based on their functionality and usability with examples.,YES,"1.
typedef struct student { 
    int batchNumber; 
    char name [20]; 
    char id [10]; 
    float result; 
} Student;

2.
struct student { 
    int batchNumber; 
    char name [20]; 
    char id [10]; 
    float result; 
} * Student;",
Data Structures,Leading University,Fall 2023,Mid Term,2,Array,"""Sometimes Linear Search can produce faster results than Binary Search."" - is it true? State the reasons. Otherwise, make it correct",NO,,
Data Structures,Leading University,Fall 2023,Mid Term,4.5,Linked List,"What does it mean ""head = = NULL""? 
Write a program to insert a node at the end of a singly linked list. 
Use the following function prototype: 
int ListLastInsert();",NO,,
Data Structures,Leading University,Fall 2023,Mid Term,2,Array,"""Array is a non-homogenous Data Structure and Linked List is a homogeneous Data - True or False? If true, state the reason. If false, make it correct.",NO,,
Data Structures,Leading University,Fall 2023,Mid Term,8,Linked List,Define the structure and draw necessary flowcharts or pseudocodes to create the following linked list by using two functions; CreateList() and DisplayList(). Your output should look like this: CSE 603,NO,,
Data Structures,Leading University,Fall 2023,Mid Term,3,Pattern,Write a program to print the following pattern:,NO,,
Data Structures,Leading University,Fall 2023,Mid Term,2,Searching,"Which search algorithm you will be using in each of the following cases? 
What will be the complexity of your algorithm for each case? 
Case 1: Search space: 22 19 15 12 9 7 6 4 3 1 
      Search Key: 5 
Case 2: Search space: 19 7 13 6 8 11 19 5 3 12 
      Search Key: 3",NO,,
Data Structures,Leading University,Fall 2023,Mid Term,2,C++,"How does a pointer in C or C++ differ from a regular variable?
",,,
Data Structures,Leading University,Fall 2023,Mid Term,1,Doubly Linked List,"In the context of a doubly linked list, a node contains:
[A] Only data  
[B] Data and one pointer to the next node 
[C] Data and two pointers (next and previous) [D] Only pointers",,,
Data Structures,Leading University,Fall 2023,Mid Term,1,Doubly Linked List,Write down a simple Structure of a doubly linked list.,,,
Data Structures,Leading University,Fall 2023,Mid Term,1,Array,Trace the output of the following program:,YES,"void main () {
    int Arr[] = {3, 1, 5, 6};
    int *ptr = Arr;
    ptr++;
    printf (""%d%d"", Arr[3], --*ptr);
}",
Data Structures,Leading University,Fall 2023,Semester Final,2.5,Complexity,Trace the output and complexity of the following function.,YES,"void fun1() {
    int i = n;
    while (i > 0) {
        printf(""%d "", i);
        i /= 2;
    }
}",
Data Structures,Leading University,Fall 2023,Semester Final,2.5,Complexity,Trace the output and complexity of the following function.,YES,"void fun2 (int n) {
    int sum = 0, i, j;
    for (i = 0; i < n; i++)
        for (j = 0; j < n; j++) {
            sum += i * j;
            printf(""Sum: %d\n"", sum);
        }
}",
Data Structures,Leading University,Fall 2023,Semester Final,5,Binary Search Tree,"Explain how we delete 60, 75, and 33 one by one from the following Binary Search Tree.",NO,,
Data Structures,Leading University,Fall 2023,Semester Final,5,Queue,"Illustrate each operation below on the given queue Q[10].
i. QInsert(L)
ii. QDelete()
iii. QInsert(U)
iv. QDelete()
v. QDelete()
vi. QDelete()",NO,,
Data Structures,Leading University,Fall 2023,Semester Final,1,Stack & Queue,Write two differences between Stack and Queue data structure.,NO,,
Data Structures,Leading University,Fall 2023,Semester Final,4,Binary Search Tree,"Construct the binary tree from the given preorder and inorder representation. 
Preorder: S B K I M X D C L A P
Inorder: S M K B I P C D X A L",NO,,
Data Structures,Leading University,Fall 2023,Semester Final,5,Heap,Delete all the nodes one after another from the following Min-Heap and insert the nodes to construct a Мах-Heар.,NO,,
Data Structures,Leading University,Fall 2023,Semester Final,5,Recursion,Illustrate the steps to calculate the output of the following recursive functions.,YES,"//func1
int batch = -3;
int main() {
    enjoy(1);
    printf(""\n%d"", batch);
    return 0;
}

//func2
void enjoy(int n) {
    batch += n;
    printf(""%d "", n);
    if (n >= 30) return;
    enjoy(n * 2);
}",
Data Structures,Leading University,Fall 2023,Semester Final,5,Stack & Queue,"Draw the schematic diagram for each of the following operations including top, front, and rear values based on the following Stack and Queue. 
i. Pop an element from B and push that element on A
ii. Pop an element from A and push that element on B
iii. Push ""secG"" on B and pop an element from A
iv. Pop an element from both A and B
v. Pop an element from B and push ""secH"" on A",NO,,
Data Structures,Leading University,Fall 2023,Semester Final,3,Infix to Postfix,"(A+B)/(D*X)*E/F
Convert the above infix expression to a prefix expression. ",NO,,
Data Structures,Leading University,Fall 2023,Semester Final,2,Infix to Prefix,"(A+B)/(D*X)*E/F
Convert the above infix expression to a postfix expression using Stack.",NO,,
Data Structures,Leading University,Fall 2023,Semester Final,5,Binary Search Tree,Perform all the tree traversal operations in the following BST.,NO,,
Data Structures,Leading University,Fall 2023,Semester Final,5,Binary Tree,"a. Calculate the height, depth, degree, and level of the marked node. 
b. ""The following tree is a strictly binary tree"" - True or False? Justify your choice in a single sentence.
c. Convert this tree into a complete binary tree. ",NO,,
Data Structures,Leading University,Spring 2024,Mid Term,5,Complexity,Find the time function f(n) for the following code and then also find the value of C and n for which f(n)=O(n) is valid.,YES,"int ara[n], length = 0; 
for(int i = 0; i < n; i++) { 
    ara[i] = 0; 
    for(int j = 0; j < n-1; j++) { 
        ara[i] = ara[j] + ara[j+1]; 
        length++; 
    } 
}",
Data Structures,Leading University,Spring 2024,Mid Term,5,Array Address Calculation,"If A is a 8x4 float type array having a base address BA = 100 with column major order and B is a linear double type array having a size of 12 and assigned to the memory just after the last element of the float array location ends. Assume both arrays follow 0-based indexing. Then if possible,
a) Find the Location of LOC(A[8,4]).
b) Find the Base Address (BA) of the linear double type array.
c) Find the very last location where the linear double array ends.",NO,,
Data Structures,Leading University,Spring 2024,Mid Term,5,Binary Search,"Suppose, an array has been given as follows: 
11 13 24 29 34 40 47 54 56 63 68 75 86 89 93 97 
Find the index/position of the number 10 using binary search in detail. Now mathematically prove that, this is the worst case of binary search on the basis of steps number.",NO,,
Data Structures,Leading University,Spring 2024,Mid Term,5,Structure,"Write a code using a structure named Officer which will define the char name[20], char address[25], int age, and float salary of employees.
a) Now declare an array named DATA of type Officer with size N in the main function and take the array as input.
b) After completing the above code, sort the DATA array using the salary field in ascending order using a bool function.
c) Also find how many bytes of memory the structure allocates when created.",,,
Data Structures,Leading University,Spring 2024,Mid Term,5,Bubble Sort,Sort the last 10 digits of your mobile number using bubble sort. Must mention number of steps and passes in each stage.,NO,,
Data Structures,Leading University,Spring 2024,Mid Term,5,String,"ake your Full Name as a string in a variable called str. Then write the states of your name as string after each of the following operations.
a) str.pop_back();
b) str.push_back('e');
c) str.push_back('t');
d) str.pop_back();
e) str.pop_back();
f) str.push_back('u');
g) str.pop_back();
h) str.push_back('r');
i) str.pop_back();
j) str.push_back('#');",,,
Data Structures,Leading University,Spring 2024,Semester Final,5,Heap,"Sort the following array using Heap Sort in Descending order. Must draw every
step from heap building to heap sort.
Array= 50, 44, 30, 25, 80, 58, 77",,,
Data Structures,Leading University,Spring 2024,Semester Final,5,Stack & Queue,"Suppose A is a Stack and B is a Queue. The elements are connected as follows in
linked lists:
Draw the schematic diagrams of A and B after each of the following operations indicating TOP, FRONT, and REAR values.
a) POP an element from B and PUSH that element on A
b) POP an element from B and PUSH that element on A
c) POP an element from B and then PUSH (""Byomkesh"") on B
d) POP an element from A and PUSH that element on B
e) PUSH(""Shorodindu"") on B and PUSH(""Feluda"") on A",NO,,
Data Structures,Leading University,Spring 2024,Semester Final,2.5,Sorting,"Suppose a list named Array has the following 16 alphabetic characters: Array = S, O, R, T, I, N, G, A, L, G, O, R, I, T, H, M You want to sort the list named Array, alphabetically. Find the sorted position of 'S'.",NO,,
Data Structures,Leading University,Spring 2024,Semester Final,2.5,Quick Sort,"Justify that worst case complexity of Quick sort algorithm is O(n^2) considering the array a[] = { 7, 5, 4, 3, 2, 1 }.",NO,,
Data Structures,Leading University,Spring 2024,Semester Final,5,Doubly Linked List,"a. Draw the schematic diagrams of a character data-based 5-node Doubly Linked list which is already sorted in order.
b. Now draw the diagram of inserting a new node in between any two nodes of the doubly list and write the logic behind that.",NO,,
Data Structures,Leading University,Spring 2024,Semester Final,5,Tower of Hanoi,"Draw the recursion tree of tower of hanoi for n=3 discs having peg P, Q, R as beginning, auxiliary and ending respectively and from that show that total number of steps is mathematically same as the proven law.",NO,,
